266 1579154366 0.000292 0.400000 0.000247 0.000337 0.000000
266 1579154365 0.000292 0.400000 0.000247 0.000337 0.000000
266 1579154364 0.000292 0.400000 0.000247 0.000337 0.000000
266 1579154363 0.000292 0.400000 0.000247 0.000337 0.000000
266 1579154362 0.000292 0.400000 0.000247 0.000337 0.000000
266 1579154361 0.000347 0.200000 0.000347 0.000347 0.000000
266 1579154360 0.000347 0.200000 0.000347 0.000347 0.000000
266 1579154359 0.000347 0.200000 0.000347 0.000347 0.000000
266 1579154358 0.000347 0.200000 0.000347 0.000347 0.000000
266 1579154357 0.000347 0.200000 0.000347 0.000347 0.000000
275 1579154376 1.651600 0.400000 1.638494 1.664706 1.091181
275 1579154375 1.651600 0.400000 1.638494 1.664706 1.091181
275 1579154374 1.651600 0.400000 1.638494 1.664706 1.091181
275 1579154373 1.651600 0.400000 1.638494 1.664706 1.091181
275 1579154372 1.651600 0.400000 1.638494 1.664706 1.091181
275 1579154371 1.536060 0.600000 1.444208 1.686012 1.422547
275 1579154370 1.536060 0.600000 1.444208 1.686012 1.422547
275 1579154369 1.536060 0.600000 1.444208 1.686012 1.422547
275 1579154368 1.536060 0.600000 1.444208 1.686012 1.422547
275 1579154367 1.536060 0.600000 1.444208 1.686012 1.422547
275 1579154366 1.397141 0.200000 1.397141 1.397141 0.390400
275 1579154365 1.397141 0.200000 1.397141 1.397141 0.390400
275 1579154364 1.397141 0.200000 1.397141 1.397141 0.390400
275 1579154363 1.397141 0.200000 1.397141 1.397141 0.390400
275 1579154362 1.397141 0.200000 1.397141 1.397141 0.390400
294 1579154376 0.000049 0.400000 0.000039 0.000058 0.000000
294 1579154375 0.000049 0.400000 0.000039 0.000058 0.000000
294 1579154374 0.000049 0.400000 0.000039 0.000058 0.000000
294 1579154373 0.000049 0.400000 0.000039 0.000058 0.000000
294 1579154372 0.000049 0.400000 0.000039 0.000058 0.000000
294 1579154371 0.000012 0.200000 0.000012 0.000012 0.000000
294 1579154370 0.000012 0.200000 0.000012 0.000012 0.000000
294 1579154369 0.000012 0.200000 0.000012 0.000012 0.000000
294 1579154368 0.000012 0.200000 0.000012 0.000012 0.000000
294 1579154367 0.000012 0.200000 0.000012 0.000012 0.000000
278 1579154376 6.356792 0.400000 6.200233 6.513351 16.173325
278 1579154375 6.356792 0.400000 6.200233 6.513351 16.173325
278 1579154374 6.356792 0.400000 6.200233 6.513351 16.173325
278 1579154373 6.356792 0.400000 6.200233 6.513351 16.173325
278 1579154372 6.356792 0.400000 6.200233 6.513351 16.173325
278 1579154371 6.502223 0.600000 6.293906 6.639124 25.380789
278 1579154370 6.502223 0.600000 6.293906 6.639124 25.380789
278 1579154369 6.502223 0.600000 6.293906 6.639124 25.380789
278 1579154368 6.502223 0.600000 6.293906 6.639124 25.380789
278 1579154367 6.502223 0.600000 6.293906 6.639124 25.380789
278 1579154366 6.219942 0.200000 6.219942 6.219942 7.737537
278 1579154365 6.219942 0.200000 6.219942 6.219942 7.737537
278 1579154364 6.219942 0.200000 6.219942 6.219942 7.737537
278 1579154363 6.219942 0.200000 6.219942 6.219942 7.737537
278 1579154362 6.219942 0.200000 6.219942 6.219942 7.737537
