284 1579154376 15.600000 -1.000000 15.600000 15.600000 48.672000
284 1579154375 15.600000 -1.000000 15.600000 15.600000 48.672000
284 1579154374 15.600000 -1.000000 15.600000 15.600000 48.672000
284 1579154373 15.600000 -1.000000 15.600000 15.600000 48.672000
284 1579154372 15.600000 -1.000000 15.600000 15.600000 48.672000
284 1579154371 23.000000 -1.000000 23.000000 23.000000 105.800000
284 1579154370 23.000000 -1.000000 23.000000 23.000000 105.800000
284 1579154369 23.000000 -1.000000 23.000000 23.000000 105.800000
284 1579154368 23.000000 -1.000000 23.000000 23.000000 105.800000
284 1579154367 23.000000 -1.000000 23.000000 23.000000 105.800000
284 1579154366 7.600000 -1.000000 7.600000 7.600000 11.552000
284 1579154365 7.600000 -1.000000 7.600000 7.600000 11.552000
284 1579154364 7.600000 -1.000000 7.600000 7.600000 11.552000
284 1579154363 7.600000 -1.000000 7.600000 7.600000 11.552000
284 1579154362 7.600000 -1.000000 7.600000 7.600000 11.552000
288 1579154376 0.400000 -1.000000 0.400000 0.400000 0.032000
288 1579154375 0.400000 -1.000000 0.400000 0.400000 0.032000
288 1579154374 0.400000 -1.000000 0.400000 0.400000 0.032000
288 1579154373 0.400000 -1.000000 0.400000 0.400000 0.032000
288 1579154372 0.400000 -1.000000 0.400000 0.400000 0.032000
288 1579154371 1.000000 -1.000000 1.000000 1.000000 0.200000
288 1579154370 1.000000 -1.000000 1.000000 1.000000 0.200000
288 1579154369 1.000000 -1.000000 1.000000 1.000000 0.200000
288 1579154368 1.000000 -1.000000 1.000000 1.000000 0.200000
288 1579154367 1.000000 -1.000000 1.000000 1.000000 0.200000
288 1579154366 0.400000 -1.000000 0.400000 0.400000 0.032000
288 1579154365 0.400000 -1.000000 0.400000 0.400000 0.032000
288 1579154364 0.400000 -1.000000 0.400000 0.400000 0.032000
288 1579154363 0.400000 -1.000000 0.400000 0.400000 0.032000
288 1579154362 0.400000 -1.000000 0.400000 0.400000 0.032000
268 1579154371 0.400000 -1.000000 0.400000 0.400000 0.032000
268 1579154370 0.400000 -1.000000 0.400000 0.400000 0.032000
268 1579154369 0.400000 -1.000000 0.400000 0.400000 0.032000
268 1579154368 0.400000 -1.000000 0.400000 0.400000 0.032000
268 1579154367 0.400000 -1.000000 0.400000 0.400000 0.032000
268 1579154366 0.600000 -1.000000 0.600000 0.600000 0.072000
268 1579154365 0.600000 -1.000000 0.600000 0.600000 0.072000
268 1579154364 0.600000 -1.000000 0.600000 0.600000 0.072000
268 1579154363 0.600000 -1.000000 0.600000 0.600000 0.072000
268 1579154362 0.600000 -1.000000 0.600000 0.600000 0.072000
268 1579154361 0.200000 -1.000000 0.200000 0.200000 0.008000
268 1579154360 0.200000 -1.000000 0.200000 0.200000 0.008000
268 1579154359 0.200000 -1.000000 0.200000 0.200000 0.008000
268 1579154358 0.200000 -1.000000 0.200000 0.200000 0.008000
268 1579154357 0.200000 -1.000000 0.200000 0.200000 0.008000
