287 1579154376 2.800000 -1.000000 2.800000 2.800000 1.568000
287 1579154375 2.800000 -1.000000 2.800000 2.800000 1.568000
287 1579154374 2.800000 -1.000000 2.800000 2.800000 1.568000
287 1579154373 2.800000 -1.000000 2.800000 2.800000 1.568000
287 1579154372 2.800000 -1.000000 2.800000 2.800000 1.568000
287 1579154371 4.200000 -1.000000 4.200000 4.200000 3.528000
287 1579154370 4.200000 -1.000000 4.200000 4.200000 3.528000
287 1579154369 4.200000 -1.000000 4.200000 4.200000 3.528000
287 1579154368 4.200000 -1.000000 4.200000 4.200000 3.528000
287 1579154367 4.200000 -1.000000 4.200000 4.200000 3.528000
287 1579154366 1.400000 -1.000000 1.400000 1.400000 0.392000
287 1579154365 1.400000 -1.000000 1.400000 1.400000 0.392000
287 1579154364 1.400000 -1.000000 1.400000 1.400000 0.392000
287 1579154363 1.400000 -1.000000 1.400000 1.400000 0.392000
287 1579154362 1.400000 -1.000000 1.400000 1.400000 0.392000
