291 1579154376 -16.000000 0.200000 0.000000 0.000000 2042.248000
291 1579154375 -16.000000 0.200000 3.200000 3.200000 2042.248000
291 1579154374 -16.000000 0.200000 6.400000 6.400000 2042.248000
291 1579154373 -16.000000 0.200000 9.600000 9.600000 2042.248000
291 1579154372 -16.000000 0.200000 12.800000 12.800000 2042.248000
291 1579154371 8.000000 0.200000 16.000000 16.000000 2040.712000
291 1579154370 8.000000 0.200000 14.400000 14.400000 2040.712000
291 1579154369 8.000000 0.200000 12.800000 12.800000 2040.712000
291 1579154368 8.000000 0.200000 11.200000 11.200000 2040.712000
291 1579154367 8.000000 0.200000 9.600000 9.600000 2040.712000
291 1579154366 8.000000 0.200000 8.000000 8.000000 2040.712000
291 1579154365 8.000000 0.200000 6.400000 6.400000 2040.712000
291 1579154364 8.000000 0.200000 4.800000 4.800000 2040.712000
291 1579154363 8.000000 0.200000 3.200000 3.200000 2040.712000
291 1579154362 8.000000 0.200000 1.600000 1.600000 2040.712000
291 1579154361 0.000000 0.200000 -101.000000 0.000000 0.000000
291 1579154360 0.000000 0.200000 -101.000000 0.000000 0.000000
291 1579154359 0.000000 0.200000 -101.000000 0.000000 0.000000
291 1579154358 0.000000 0.200000 -101.000000 0.000000 0.000000
